Id,Address_State,Application_Type,Emp_Length,Emp_Title,Grade,Home_Ownership,Issue_Date,Last_Credit_Pull_Date,Last_Payment_Date,Loan_Status,Next_Payment_Date,Member_Id,Purpose,Sub_Grade,Term,Verification_Status,Annual_Income,Dti,Installment,Int_Rate,Loan_Amount,Total_Acc,Total_Payment,Emp_Length_Clean,Reliability_Score (%)
684402,FL,INDIVIDUAL,3 years,Harris Corp,B,OWN,44238,44271,00:00.0,Fully Paid,44328,873866,Debt Consolidation,B3, 60 months,Not Verified,76200,0.2077,128.58,0.1037,6000,34,6621,3 years,61
745054,AR,INDIVIDUAL,5 years,Peoples Bank,B,OWN,44327,44362,00:00.0,Fully Paid,44267,943585,Debt Consolidation,B2, 60 months,Not Verified,24000,0.29,31.24,0.1059,1450,11,1559,5 years,71
558529,VA,INDIVIDUAL,10+ years,Food Lion,B,OWN,44418,44513,00:00.0,Fully Paid,44543,718983,Debt Consolidation,B5, 60 months,Not Verified,32000,0.126,345.92,0.1186,15600,53,20022,10 years,76
654093,TX,INDIVIDUAL,5 years,Kelly Moore Paints Co.,B,OWN,44207,44419,00:00.0,Fully Paid,44450,836511,Debt Consolidation,B5, 60 months,Not Verified,36168,0.1795,228.88,0.1111,10500,31,11065,5 years,71
478783,MD,INDIVIDUAL,3 years,DELAWARE VALLEY WHOLESALE,C,OWN,44357,44332,00:00.0,Fully Paid,44480,607994,Debt Consolidation,C3, 60 months,Not Verified,45000,0.2272,74.43,0.1398,3200,18,3711,3 years,61
538444,NY,INDIVIDUAL,5 years,Skate Safe America,C,OWN,44357,44389,00:00.0,Fully Paid,44420,695399,Debt Consolidation,C3, 60 months,Not Verified,25000,0.1291,162.81,0.1398,7000,4,8626,5 years,71
521079,TX,INDIVIDUAL,7 years,Olde Towne Kolaches,C,OWN,44357,44332,00:00.0,Fully Paid,44392,673771,Debt Consolidation,C2, 60 months,Not Verified,65004,0.1901,238.93,0.1311,14400,27,14336,7 years,61
801419,NJ,INDIVIDUAL,2 years,,C,OWN,44388,44212,00:00.0,Fully Paid,44243,1006993,Debt Consolidation,C1, 60 months,Not Verified,70000,0.1627,193.36,0.1299,8500,21,11532,2 years,61
642872,GA,INDIVIDUAL,< 1 year,,C,OWN,44540,44212,00:00.0,Fully Paid,44243,822773,Debt Consolidation,C5, 60 months,Not Verified,145000,0.1739,172.85,0.1372,7475,30,10371,1 year,66
731382,PA,INDIVIDUAL,5 years,Lab corp of America,C,OWN,44297,44332,00:00.0,Fully Paid,44573,927444,Debt Consolidation,C4, 60 months,Not Verified,43500,0.2025,166.79,0.138,7200,32,8597,5 years,71
746272,CA,INDIVIDUAL,4 years,Blue Shield of California,D,OWN,44327,44332,00:00.0,Fully Paid,44363,944983,Debt Consolidation,D5, 60 months,Not Verified,40896,0.0408,125.59,0.1749,5000,10,7535,4 years,61
986749,FL,INDIVIDUAL,9 years,Harbor freight tools,D,OWN,44480,44515,00:00.0,Fully Paid,44240,1210693,Debt Consolidation,D3, 60 months,Not Verified,29004,0.1932,87.5,0.1727,3500,14,4197,9 years,61
945434,TX,INDIVIDUAL,5 years,Perry Equipment Corperation,D,OWN,44480,44513,00:00.0,Fully Paid,44543,1166185,Debt Consolidation,D4, 60 months,Not Verified,30000,0.2368,279.34,0.1758,11100,25,14477,5 years,71
549355,CA,INDIVIDUAL,< 1 year,Scotts MiracleGro,E,OWN,44387,44330,00:00.0,Fully Paid,44240,708166,Debt Consolidation,E2, 60 months,Not Verified,28000,0.216,136.16,0.1682,5500,13,7354,1 year,66
642255,VA,INDIVIDUAL,3 years,virginia air distributors,E,OWN,44207,44298,00:00.0,Fully Paid,44328,822072,Debt Consolidation,E4, 60 months,Not Verified,93000,0.0961,572.36,0.1706,23000,31,27515,3 years,61
591397,NY,INDIVIDUAL,3 years,NYS DCJS,F,OWN,44479,44302,00:00.0,Fully Paid,44238,759596,Debt Consolidation,F1, 60 months,Not Verified,104080,0.1235,127.79,0.183,5000,20,5226,3 years,61
741785,CA,INDIVIDUAL,3 years,German Motors,F,OWN,44327,44212,00:00.0,Fully Paid,44483,939774,Debt Consolidation,F1, 60 months,Not Verified,45000,0.241,406.16,0.2025,15250,20,23092,3 years,61
651097,CA,INDIVIDUAL,10+ years,University of Redlands,A,RENT,44207,44454,00:00.0,Fully Paid,44454,832899,Debt Consolidation,A4, 60 months,Not Verified,31000,0.0677,99.7,0.0729,5000,19,5975,10 years,76
603103,FL,INDIVIDUAL,2 years,Bass Pools,A,RENT,44479,44332,00:00.0,Fully Paid,44242,773870,Debt Consolidation,A5, 60 months,Not Verified,24000,0.1981,142.27,0.0691,7200,9,8500,2 years,61
623804,CA,INDIVIDUAL,3 years,OneSource Distributors,A,RENT,44540,44481,00:00.0,Fully Paid,44481,770739,Debt Consolidation,A3, 60 months,Not Verified,49000,0.1112,151.42,0.0617,12500,47,8518,3 years,61
605101,NC,INDIVIDUAL,5 years,ACS,A,RENT,44479,44298,00:00.0,Fully Paid,44328,776018,Debt Consolidation,A4, 60 months,Not Verified,35000,0.2249,97.93,0.0654,5000,13,5409,5 years,71
868369,CT,INDIVIDUAL,5 years,Bristol-Myers Squibb,A,RENT,44450,44240,00:00.0,Fully Paid,44268,1082090,Debt Consolidation,A5, 60 months,Not Verified,65000,0.2031,246.15,0.0849,12000,28,12875,5 years,71
713341,NY,INDIVIDUAL,6 years,Barnett Associates,A,RENT,44266,44362,00:00.0,Fully Paid,44328,906553,Debt Consolidation,A4, 60 months,Not Verified,60000,0.114,119.63,0.0729,6000,34,6272,6 years,61
517250,TX,INDIVIDUAL,< 1 year,Employee Incentive Plan,A,RENT,44326,44240,00:00.0,Fully Paid,44268,668483,Debt Consolidation,A5, 60 months,Not Verified,30000,0.0524,126.37,0.0788,8000,26,7267,1 year,66
601752,MD,INDIVIDUAL,3 years,Baltimore Sun Media Group,A,RENT,44479,44332,00:00.0,Fully Paid,44545,772129,Debt Consolidation,A5, 60 months,Not Verified,32000,0.1845,27.67,0.0691,1400,10,1660,3 years,61
518767,NJ,INDIVIDUAL,1 year,Kraft Foods,A,RENT,44326,44479,00:00.0,Fully Paid,44540,670604,Debt Consolidation,A4, 60 months,Not Verified,53000,0.0369,70.15,0.0751,3500,29,3606,1 year,66
601453,CO,INDIVIDUAL,3 years,Gavekal Capital,A,RENT,44479,44514,00:00.0,Fully Paid,44544,771786,Debt Consolidation,A5, 60 months,Not Verified,72000,0.1065,98.8,0.0691,5000,11,5827,3 years,61
572463,CA,INDIVIDUAL,1 year,E&M,B,RENT,44449,44423,00:00.0,Fully Paid,44331,736345,Debt Consolidation,B3, 60 months,Not Verified,37440,0.1202,305.24,0.1112,14000,18,18262,1 year,66
621028,KS,INDIVIDUAL,1 year,Pulaski Bank,B,RENT,44510,44268,00:00.0,Fully Paid,44299,795930,Debt Consolidation,B4, 60 months,Not Verified,44000,0.0605,265.53,0.0999,12500,45,14804,1 year,66
670906,CA,INDIVIDUAL,1 year,Ipendo Inc.,B,RENT,44238,44543,00:00.0,Fully Paid,44574,857734,Debt Consolidation,B5, 60 months,Not Verified,83000,0.1747,130.79,0.1111,6000,15,7428,1 year,66
695647,NY,INDIVIDUAL,10+ years,department of health,B,RENT,44266,44302,00:00.0,Fully Paid,44298,886754,Debt Consolidation,B2, 60 months,Not Verified,24500,0.2655,79.68,0.1,3750,13,4098,10 years,76
560857,NY,INDIVIDUAL,10+ years,affinia dumont,B,RENT,44418,44332,00:00.0,Fully Paid,44541,721831,Debt Consolidation,B3, 60 months,Not Verified,31200,0.0462,130.82,0.1112,6000,9,6758,10 years,76
842351,NY,INDIVIDUAL,10+ years,Village of Monroe Police Department,B,RENT,44419,44484,00:00.0,Fully Paid,44541,1053021,Debt Consolidation,B3, 60 months,Not Verified,48000,0.177,206.51,0.1099,9500,63,9758,10 years,76
868277,UT,INDIVIDUAL,10+ years,Geotechnical Testing Services,B,RENT,44450,44331,00:00.0,Fully Paid,44511,1081995,Debt Consolidation,B4, 60 months,Not Verified,48000,0.2618,238.02,0.1149,17000,20,10929,10 years,76
590433,CA,INDIVIDUAL,10+ years,Communications & Power Industries Inc.,B,RENT,44479,44482,00:00.0,Fully Paid,44513,758427,Debt Consolidation,B5, 60 months,Not Verified,72844.8,0.2466,399.13,0.1186,18000,19,22860,10 years,76
515607,CA,INDIVIDUAL,2 years,L.A. County Sheriffs Dept.,B,RENT,44326,44301,00:00.0,Fully Paid,44301,666482,Debt Consolidation,B4, 60 months,Not Verified,45660,0.1138,228.25,0.1099,10500,10,13708,2 years,61
649318,CA,INDIVIDUAL,2 years,Harcos Labs,B,RENT,44207,44514,00:00.0,Fully Paid,44514,830714,Debt Consolidation,B5, 60 months,Not Verified,28800,0.1975,152.59,0.1111,7000,15,9010,2 years,61
586802,CA,INDIVIDUAL,3 years,ConSol,B,RENT,44449,44243,00:00.0,Fully Paid,44484,753826,Debt Consolidation,B2, 60 months,Not Verified,28080,0.1953,265.91,0.1075,12300,12,15954,3 years,61
625145,NC,INDIVIDUAL,3 years,North Carolina State Employees Credit Union,B,RENT,44540,44211,00:00.0,Fully Paid,44576,801180,Debt Consolidation,B3, 60 months,Not Verified,35400,0.2244,128.47,0.0962,6100,10,7708,3 years,61
530699,VA,INDIVIDUAL,3 years,Winchester Neurological Consultants,B,RENT,44357,44332,00:00.0,Fully Paid,44423,686216,Debt Consolidation,B3, 60 months,Not Verified,44000,0.1906,327.04,0.1112,15000,15,19622,3 years,61
754600,PA,INDIVIDUAL,3 years,catholic charities,B,RENT,44327,44240,00:00.0,Fully Paid,44268,954335,Debt Consolidation,B3, 60 months,Not Verified,29000,0.1763,243.46,0.1099,11200,24,13068,3 years,61
1048931,AK,INDIVIDUAL,3 years,Bartlett Regional Hospital,B,RENT,44541,44454,00:00.0,Fully Paid,44484,1280317,Debt Consolidation,B5, 60 months,Not Verified,45000,0.2293,298.25,0.1269,13200,13,17560,3 years,61
705824,CA,INDIVIDUAL,4 years,pacific specialty insurance,B,RENT,44266,44332,00:00.0,Fully Paid,44544,897928,Debt Consolidation,B4, 60 months,Not Verified,25200,0.1295,280.97,0.1074,13000,10,16494,4 years,61
738328,CA,INDIVIDUAL,5 years,IRJ Engineers,B,RENT,44327,44332,00:00.0,Fully Paid,44363,935682,Debt Consolidation,B2, 60 months,Not Verified,50000,0.1344,344.62,0.1059,16000,6,20677,5 years,71
530863,OH,INDIVIDUAL,5 years,Village of Groveport,B,RENT,44357,44332,00:00.0,Fully Paid,44268,686417,Debt Consolidation,B2, 60 months,Not Verified,20700,0.0174,77.83,0.1075,3600,8,4393,5 years,71
727324,MI,INDIVIDUAL,5 years,Willsub,B,RENT,44297,44332,00:00.0,Fully Paid,44514,922822,Debt Consolidation,B3, 60 months,Not Verified,25000,0.2069,171.44,0.1037,8000,19,10043,5 years,71
709868,MA,INDIVIDUAL,6 years,Dana Farber Cancer Institute,B,RENT,44266,44270,00:00.0,Fully Paid,44390,902546,Debt Consolidation,B5, 60 months,Not Verified,48276.8,0.1143,262.66,0.1111,12050,23,14461,6 years,61
616624,NY,INDIVIDUAL,7 years,orgill inc,B,RENT,44510,44515,00:00.0,Fully Paid,44576,790622,Debt Consolidation,B3, 60 months,Not Verified,70000,0.199,244.83,0.0962,18000,36,14690,7 years,61
747063,FL,INDIVIDUAL,8 years,"Kofsky, Hartman & Weinger",B,RENT,44327,44243,00:00.0,Fully Paid,44301,945902,Debt Consolidation,B5, 60 months,Not Verified,75000,0.0579,366.96,0.1199,16500,21,21685,8 years,61
675643,CO,INDIVIDUAL,9 years,,B,RENT,44266,44302,00:00.0,Fully Paid,44332,863464,Debt Consolidation,B3, 60 months,Not Verified,48000,0.0633,257.16,0.1037,12000,12,15434,9 years,61
537078,MA,INDIVIDUAL,< 1 year,VNA Private Care,B,RENT,44387,44301,00:00.0,Fully Paid,44331,693779,Debt Consolidation,B4, 60 months,Not Verified,30000,0.2028,233.07,0.1149,14400,24,13972,1 year,66
538336,MD,INDIVIDUAL,6 years,Anne Arundel Medical Center,B,RENT,44387,44423,00:00.0,Fully Paid,44423,695272,Debt Consolidation,B5, 60 months,Not Verified,60000,0.174,310.44,0.1186,14000,16,18626,6 years,61
734308,IL,INDIVIDUAL,1 year,Prairie Family Therapy,B,RENT,44297,44243,00:00.0,Fully Paid,44271,930813,Debt Consolidation,B5, 60 months,Not Verified,30000,0.2704,173.29,0.1111,7950,42,10391,1 year,66
546057,IL,INDIVIDUAL,10+ years,Congregation B.J.B.E.,B,RENT,44418,44332,00:00.0,Fully Paid,44484,704203,Debt Consolidation,B4, 60 months,Not Verified,51000,0.2108,426.56,0.1149,19400,21,25594,10 years,76
704522,NV,INDIVIDUAL,10+ years,McPherson's Jewelry,B,RENT,44266,44484,00:00.0,Fully Paid,44515,896542,Debt Consolidation,B4, 60 months,Not Verified,100000,0.1798,197.22,0.1074,9125,36,11804,10 years,76
527744,WI,INDIVIDUAL,3 years,NORDCO  INC,B,RENT,44357,44362,00:00.0,Fully Paid,44392,682603,Debt Consolidation,B4, 60 months,Not Verified,24000,0.1065,131.93,0.1149,6000,20,7928,3 years,61
604163,NC,INDIVIDUAL,3 years,Moore County Government,B,RENT,44510,44332,00:00.0,Fully Paid,44480,775168,Debt Consolidation,B5, 60 months,Not Verified,76404,0.1322,197.11,0.1036,9200,61,9947,3 years,61
748955,AK,INDIVIDUAL,5 years,Neumuth Advertising,B,RENT,44327,44358,00:00.0,Fully Paid,44388,948098,Debt Consolidation,B4, 60 months,Not Verified,40560,0.1393,263.86,0.1149,12000,19,12115,5 years,71
634236,CA,INDIVIDUAL,6 years,Becoming Independent,B,RENT,44540,44332,00:00.0,Fully Paid,44299,812512,Debt Consolidation,B4, 60 months,Not Verified,40000,0.2088,148.7,0.0999,7000,29,8195,6 years,61
569592,VA,INDIVIDUAL,8 years,Patterson Dental,B,RENT,44418,44302,00:00.0,Fully Paid,44270,732692,Debt Consolidation,B4, 60 months,Not Verified,39000,0.212,316.63,0.1149,14400,15,18918,8 years,61
624185,NY,INDIVIDUAL,< 1 year,Dotmenu,B,RENT,44540,44332,00:00.0,Fully Paid,44576,787428,Debt Consolidation,B3, 60 months,Not Verified,120000,0.0479,276.42,0.0962,21000,16,16585,1 year,66
642825,FL,INDIVIDUAL,< 1 year,Lake Mary Preparatory School,B,RENT,44540,44361,00:00.0,Fully Paid,44541,822726,Debt Consolidation,B4, 60 months,Not Verified,42000,0.2306,40.37,0.0999,1900,22,2049,1 year,66
537037,RI,INDIVIDUAL,< 1 year,Darlene group,B,RENT,44387,44302,00:00.0,Fully Paid,44329,693722,Debt Consolidation,B5, 60 months,Not Verified,42000,0.232,288.26,0.1186,13000,26,16315,1 year,66
852064,OH,INDIVIDUAL,10+ years,cicinnati children hospital (CCHMC),B,RENT,44419,44243,00:00.0,Fully Paid,44270,1064080,Debt Consolidation,B5, 60 months,Not Verified,50000,0.0533,378.07,0.1199,17000,15,22014,10 years,76
516247,SC,INDIVIDUAL,4 years,Komatsu America Corporation,B,RENT,44326,44331,00:00.0,Fully Paid,44392,667245,Debt Consolidation,B4, 60 months,Not Verified,56000,0.1994,264.66,0.1099,20000,28,15879,4 years,61
875326,OH,INDIVIDUAL,6 years,all american youth activitiies of ohio,B,RENT,44450,44453,00:00.0,Fully Paid,44453,1089830,Debt Consolidation,B2, 60 months,Not Verified,52500,0.0672,237.26,0.1065,11000,25,13602,6 years,61
731337,WI,INDIVIDUAL,10+ years,Sentry Insurance,B,RENT,44297,44332,00:00.0,Fully Paid,44330,927400,Debt Consolidation,B5, 60 months,Not Verified,88000,0.1662,370.56,0.1111,17000,45,21205,10 years,76
525814,NJ,INDIVIDUAL,2 years,MediMedia,B,RENT,44357,44454,00:00.0,Fully Paid,44392,680294,Debt Consolidation,B3, 60 months,Not Verified,58000,0.1355,180.42,0.1112,13300,16,10825,2 years,61
679852,NY,INDIVIDUAL,10+ years,Paychex,B,RENT,44238,44302,00:00.0,Fully Paid,44454,868493,Debt Consolidation,B4, 60 months,Not Verified,65004,0.1652,204.25,0.1074,9450,26,12210,10 years,76
552060,WA,INDIVIDUAL,10+ years,Foster farms,C,RENT,44387,44302,00:00.0,Fully Paid,44454,711399,Debt Consolidation,C2, 60 months,Not Verified,85000,0.1036,138.4,0.1361,6000,29,8304,10 years,76
651356,MA,INDIVIDUAL,2 years,Buildium,C,RENT,44207,44302,00:00.0,Fully Paid,44453,833205,Debt Consolidation,C1, 60 months,Not Verified,70000,0.1238,257.53,0.1268,11400,33,15017,2 years,61
616585,NY,INDIVIDUAL,2 years,,C,RENT,44510,44515,00:00.0,Fully Paid,44576,790584,Debt Consolidation,C2, 60 months,Not Verified,24000,0.236,99.24,0.1261,4400,8,5954,2 years,61
735061,CA,INDIVIDUAL,2 years,Elephant Bar,C,RENT,44297,44329,00:00.0,Fully Paid,44360,931671,Debt Consolidation,C2, 60 months,Not Verified,21600,0.2011,91.14,0.1306,4000,16,4890,2 years,61
835528,CA,INDIVIDUAL,3 years,Ocean Duke Corporation,C,RENT,44419,44332,00:00.0,Fully Paid,44242,1045477,Debt Consolidation,C1, 60 months,Not Verified,43000,0.1284,400.37,0.1299,17600,12,23274,3 years,61
633190,CA,INDIVIDUAL,3 years,Invesco,C,RENT,44207,44332,00:00.0,Fully Paid,44361,811163,Debt Consolidation,C2, 60 months,Not Verified,80000,0.155,227.84,0.1306,10000,24,13142,3 years,61
577593,MA,INDIVIDUAL,3 years,AMTRAK,C,RENT,44449,44453,00:00.0,Fully Paid,44360,742728,Debt Consolidation,C3, 60 months,Not Verified,136374,0.0825,322.13,0.1398,18500,16,17821,3 years,61
657410,CA,INDIVIDUAL,4 years,,C,RENT,44207,44271,00:00.0,Fully Paid,44242,840756,Debt Consolidation,C2, 60 months,Not Verified,15600,0.1885,91.14,0.1306,4000,6,5388,4 years,61
841051,OR,INDIVIDUAL,5 years,Sasquatch Advertising,C,RENT,44419,44453,00:00.0,Fully Paid,44299,1051563,Debt Consolidation,C2, 60 months,Not Verified,41000,0.2069,266.86,0.1349,11600,12,13575,5 years,71
775332,CA,INDIVIDUAL,7 years,Univ. of California,C,RENT,44358,44209,00:00.0,Fully Paid,44328,977577,Debt Consolidation,C1, 60 months,Not Verified,35328,0.2389,281.51,0.1299,12375,26,13641,7 years,61
524744,NJ,INDIVIDUAL,9 years,Township of North Bergen,C,RENT,44357,44332,00:00.0,Fully Paid,44270,678941,Debt Consolidation,C2, 60 months,Not Verified,78000,0.084,149.94,0.1361,6500,10,8981,9 years,61
525662,CO,INDIVIDUAL,< 1 year,Mile High Banks,C,RENT,44357,44241,00:00.0,Fully Paid,44241,680117,Debt Consolidation,C1, 60 months,Not Verified,40000,0.0471,182.97,0.1323,8000,6,10690,1 year,66
526204,WA,INDIVIDUAL,< 1 year,Expedia,C,RENT,44357,44359,00:00.0,Fully Paid,44510,680758,Debt Consolidation,C2, 60 months,Not Verified,37400,0.1405,166.08,0.1361,7200,15,7521,1 year,66
642841,FL,INDIVIDUAL,< 1 year,Southwest Florida Home Care,C,RENT,44540,44332,00:00.0,Fully Paid,44576,822742,Debt Consolidation,C5, 60 months,Not Verified,71000,0.2405,209.27,0.1372,9050,21,12570,1 year,66
563176,FL,INDIVIDUAL,1 year,EL DORADO FURNITURE,C,RENT,44418,44300,00:00.0,Fully Paid,44300,724683,Debt Consolidation,C1, 60 months,Not Verified,24000,0.2385,125.8,0.1323,5500,14,7349,1 year,66
1053837,CA,INDIVIDUAL,10+ years,Mount Diablo Unified School District,C,RENT,44541,44269,00:00.0,Fully Paid,44269,1285448,Debt Consolidation,C1, 60 months,Not Verified,50000,0.1262,276.06,0.1349,12000,11,14942,10 years,76
779478,FL,INDIVIDUAL,10+ years,K&L Gates,C,RENT,44358,44545,00:00.0,Fully Paid,44389,982220,Debt Consolidation,C2, 60 months,Not Verified,59000,0.1405,276.06,0.1349,12000,16,13394,10 years,76
615426,CA,INDIVIDUAL,10+ years,Advanced Micro Devices Inc.,C,RENT,44510,44332,00:00.0,Fully Paid,44360,789182,Debt Consolidation,C3, 60 months,Not Verified,68640,0.1313,181.38,0.1298,10000,27,10016,10 years,76
676021,MN,INDIVIDUAL,10+ years,St. Cloud State University,C,RENT,44238,44271,00:00.0,Fully Paid,44332,863948,Debt Consolidation,C5, 60 months,Not Verified,59000,0.2087,163.5,0.1417,7000,22,9827,10 years,76
770773,PA,INDIVIDUAL,2 years,Montgomery County Community College,C,RENT,44358,44300,00:00.0,Fully Paid,44300,972482,Debt Consolidation,C2, 60 months,Not Verified,60324,0.0428,230.05,0.1349,10000,39,12923,2 years,61
749081,OK,INDIVIDUAL,3 years,Crossroads Services Group,C,RENT,44327,44543,00:00.0,Fully Paid,44543,948287,Debt Consolidation,C4, 60 months,Not Verified,36000,0.1213,224.96,0.1479,9500,4,12363,3 years,61
751767,MO,INDIVIDUAL,3 years,Nestle Purina,C,RENT,44327,44332,00:00.0,Fully Paid,44363,951232,Debt Consolidation,C4, 60 months,Not Verified,33588,0.2237,85.25,0.1479,3600,13,5115,3 years,61
753121,WA,INDIVIDUAL,4 years,Us air force,C,RENT,44327,44543,00:00.0,Fully Paid,44298,952761,Debt Consolidation,C2, 60 months,Not Verified,38400,0.1553,110.43,0.1349,4800,10,5310,4 years,61
649593,TX,INDIVIDUAL,5 years,IBM,C,RENT,44207,44212,00:00.0,Fully Paid,44243,831021,Debt Consolidation,C1, 60 months,Not Verified,80000,0.1104,180.72,0.1268,8000,14,10843,5 years,71
841875,NY,INDIVIDUAL,5 years,Westaff,C,RENT,44419,44362,00:00.0,Fully Paid,44240,1052469,Debt Consolidation,C2, 60 months,Not Verified,29004,0.1965,92.02,0.1349,4000,20,4689,5 years,71
831880,MO,INDIVIDUAL,5 years,Terracon Consulting,C,RENT,44419,44543,00:00.0,Fully Paid,44543,1041198,Debt Consolidation,C5, 60 months,Not Verified,32400,0.203,337.75,0.1523,14125,8,18181,5 years,71
801137,CA,INDIVIDUAL,8 years,Skyline Vet Hospital,C,RENT,44388,44332,00:00.0,Fully Paid,44332,1006691,Debt Consolidation,C2, 60 months,Not Verified,50000,0.1018,230.05,0.1349,10000,19,13794,8 years,61
692150,CA,INDIVIDUAL,9 years,Oce Business Services,C,RENT,44266,44454,00:00.0,Fully Paid,44267,882793,Debt Consolidation,C3, 60 months,Not Verified,51000,0.1579,206.77,0.1343,9000,24,10040,9 years,61
682002,PA,INDIVIDUAL,< 1 year,DeVry University,C,RENT,44238,44212,00:00.0,Fully Paid,44243,871102,Debt Consolidation,C1, 60 months,Not Verified,37500,0.1504,203.31,0.1268,9000,9,12195,1 year,66
819546,OH,INDIVIDUAL,< 1 year,NCI Information Systems Inc.,C,RENT,44388,44332,00:00.0,Fully Paid,44240,1027671,Debt Consolidation,C5, 60 months,Not Verified,45000,0.2323,286.93,0.1523,12000,13,14342,1 year,66
762065,MA,INDIVIDUAL,1 year,MLS PIN,C,RENT,44327,44212,00:00.0,Fully Paid,44271,962561,Debt Consolidation,C5, 60 months,Not Verified,26004,0.2478,167.38,0.1523,7000,9,10022,1 year,66
1006618,CA,INDIVIDUAL,8 years,NLACRC,C,RENT,44511,44269,00:00.0,Fully Paid,44300,1233038,Debt Consolidation,C1, 60 months,Not Verified,55000,0.197,347.95,0.1349,15125,31,18468,8 years,61
768767,VT,INDIVIDUAL,9 years,TJ's Window Cleaning,C,RENT,44327,44302,00:00.0,Fully Paid,44574,970127,Debt Consolidation,C5, 60 months,Not Verified,25000,0.0902,167.38,0.1523,7000,10,9176,9 years,61
1008285,WA,INDIVIDUAL,4 years,Flowplay,C,RENT,44511,44302,00:00.0,Fully Paid,44332,1234944,Debt Consolidation,C2, 60 months,Not Verified,39624,0.1808,304.32,0.1427,13000,13,18166,4 years,61
937706,PA,INDIVIDUAL,5 years,McDanel Advanced Ceramics Technologies,C,RENT,44480,44514,00:00.0,Fully Paid,44544,1158457,Debt Consolidation,C5, 60 months,Not Verified,63600,0.1387,303.72,0.1596,12500,13,17139,5 years,71
624831,FL,INDIVIDUAL,1 year,Purebred Breeders,D,RENT,44540,44545,00:00.0,Fully Paid,44576,800779,Debt Consolidation,D5, 60 months,Not Verified,27000,0.0822,154.18,0.1557,6400,5,9247,1 year,66
613571,NJ,INDIVIDUAL,10+ years,Dow Jones & Co,D,RENT,44510,44270,00:00.0,Fully Paid,44300,786661,Debt Consolidation,D2, 60 months,Not Verified,60000,0.2491,141.05,0.1446,6000,7,8135,10 years,76
750488,VA,INDIVIDUAL,10+ years,Givens Group Inc.,D,RENT,44327,44332,00:00.0,Fully Paid,44267,949842,Debt Consolidation,D5, 60 months,Not Verified,39996,0.0699,138.15,0.1749,5500,14,5699,10 years,76
518866,FL,INDIVIDUAL,2 years,Germfree Laboratories,D,RENT,44326,44241,00:00.0,Fully Paid,44574,670745,Debt Consolidation,D5, 60 months,Not Verified,51000,0.2494,245.99,0.1607,16000,16,14034,2 years,61
740212,NJ,INDIVIDUAL,3 years,BCB community bank,D,RENT,44327,44483,00:00.0,Fully Paid,44514,937880,Debt Consolidation,D3, 60 months,Not Verified,23000,0.2405,116.76,0.1649,4750,16,6727,3 years,61
566738,OR,INDIVIDUAL,3 years,Dr. Bott LLC,D,RENT,44418,44421,00:00.0,Fully Paid,44452,729057,Debt Consolidation,D4, 60 months,Not Verified,18000,0.2313,97.17,0.1595,4000,7,5457,3 years,61
